epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
9.500000000000000000e+01,7.731558345080440098e-02,2.780567989652553140e-01,3.577852856250105962e+00,1.891521307374068650e+00,1.574151791077748941e+00
9.600000000000000000e+01,8.054045530415546161e-02,2.837965033332078835e-01,3.603077402173196830e+00,1.898177389543242111e+00,1.610636504782813727e+00
9.700000000000000000e+01,7.353270355929264479e-02,2.711691419746956599e-01,4.449525718659800511e+00,2.109389892518640064e+00,1.790857228299528758e+00
9.800000000000000000e+01,7.722240881992027683e-02,2.778892024169349884e-01,4.161587075477467756e+00,2.039996832222410017e+00,1.750785308754286174e+00
9.900000000000000000e+01,7.444446574904996228e-02,2.728451314373228076e-01,4.030911199178899729e+00,2.007712927482138809e+00,1.683052185600078632e+00
1.000000000000000000e+02,7.222544994318463862e-02,2.687479301188841485e-01,4.953255378507328111e+00,2.225591017798941529e+00,1.923763040859521878e+00
1.010000000000000000e+02,7.500977783878674809e-02,2.738791299803377544e-01,3.680632665616656585e+00,1.918497502113739150e+00,1.662964486079356874e+00
1.020000000000000000e+02,7.292812000010308326e-02,2.700520690535495039e-01,4.040642518637498348e+00,2.010134950354701466e+00,1.729187932947724660e+00
1.030000000000000000e+02,7.756042873958970962e-02,2.784967302134617739e-01,4.792003505942045827e+00,2.189064527587536890e+00,1.888733579599650714e+00
1.040000000000000000e+02,6.893472689400663433e-02,2.625542360999087443e-01,5.015131864343579160e+00,2.239449009096563081e+00,1.962785461019424638e+00
1.050000000000000000e+02,7.166999585587785493e-02,2.677125246526166347e-01,5.121692892729810431e+00,2.263115748858155474e+00,1.962223895828293818e+00
1.060000000000000000e+02,7.460867930404865844e-02,2.731458938077756526e-01,4.963368135368665612e+00,2.227861785517375015e+00,1.941532411828075011e+00
1.070000000000000000e+02,7.454101433727167159e-02,2.730220033939969038e-01,6.129916384314907596e+00,2.475866794541844218e+00,2.157899756193403906e+00
1.080000000000000000e+02,7.764896065281193249e-02,2.786556309368463658e-01,4.901011009099651261e+00,2.213822714017464222e+00,1.879682021525049596e+00
1.090000000000000000e+02,6.900221535913071691e-02,2.626827275614647683e-01,5.582380701885553798e+00,2.362706224202567817e+00,2.008427303257824370e+00
1.100000000000000000e+02,7.266270218445589069e-02,2.695602014104750976e-01,3.810006765536698037e+00,1.951923862638268448e+00,1.699536702319387249e+00
1.110000000000000000e+02,7.193425030481932769e-02,2.682056119935213312e-01,4.709747024024784068e+00,2.170195158050257866e+00,1.833486654707415786e+00
1.120000000000000000e+02,6.757035588715071261e-02,2.599429858394927129e-01,4.020696323095354963e+00,2.005167405254572710e+00,1.740711449240082809e+00
1.130000000000000000e+02,8.067661599054674892e-02,2.840362934389666361e-01,5.242229574438749928e+00,2.289591573717624673e+00,1.995865364687158472e+00
1.140000000000000000e+02,8.085426769044584683e-02,2.843488485829436807e-01,3.680437066139431224e+00,1.918446524180288826e+00,1.662404971020666533e+00
1.150000000000000000e+02,7.249211561878970977e-02,2.692435990303013726e-01,5.718862482288683324e+00,2.391414326771645893e+00,2.054712117872714572e+00
1.160000000000000000e+02,7.006897018785843145e-02,2.647054404198342925e-01,4.587509472192730975e+00,2.141847210281987213e+00,1.866001701743838392e+00
1.170000000000000000e+02,7.114902165098664633e-02,2.667377394576677663e-01,3.732075933044231242e+00,1.931858155518730413e+00,1.646109552072336335e+00
1.180000000000000000e+02,7.237480418731806475e-02,2.690256571171568689e-01,5.322324128204408034e+00,2.307016282604959834e+00,1.940843654213573855e+00
1.190000000000000000e+02,8.365188252309015138e-02,2.892263517093319192e-01,5.174498021784907920e+00,2.274752298995410982e+00,1.920515632349902857e+00
1.200000000000000000e+02,7.699983065989532416e-02,2.774884333803759318e-01,4.637033985903017630e+00,2.153377344058169829e+00,1.862089045307808721e+00
1.210000000000000000e+02,7.136810555795843058e-02,2.671480966766531795e-01,5.829563271136580127e+00,2.414448854529037458e+00,2.131288876227282802e+00
1.220000000000000000e+02,8.082773794949474344e-02,2.843021947672840777e-01,5.041783204015485076e+00,2.245391548041340002e+00,1.957876478860137714e+00
1.230000000000000000e+02,7.390273968026854490e-02,2.718505833730517351e-01,4.616313449225780907e+00,2.148560785555247321e+00,1.873577100907383164e+00
1.240000000000000000e+02,6.570410528761812252e-02,2.563281203606387892e-01,4.264986585525683438e+00,2.065184395042167331e+00,1.809509193617755640e+00
1.250000000000000000e+02,6.436863574916409925e-02,2.537097470519493192e-01,4.591654258158349933e+00,2.142814564575840741e+00,1.849351196235594630e+00
1.260000000000000000e+02,7.322768186712888538e-02,2.706061378962585362e-01,5.040416576811297844e+00,2.245087209177250909e+00,1.920199319978494357e+00
1.270000000000000000e+02,7.164310277185827192e-02,2.676622923981976654e-01,5.412105884027043956e+00,2.326393321007229176e+00,1.944590587134755078e+00
1.280000000000000000e+02,7.135360974596691164e-02,2.671209646320687470e-01,4.763050895461491407e+00,2.182441498748933562e+00,1.888847367357648688e+00
1.290000000000000000e+02,6.523650421189455817e-02,2.554143774572891212e-01,4.791912491046932843e+00,2.189043738952452411e+00,1.900108845348144282e+00
1.300000000000000000e+02,6.844476600690152512e-02,2.616195061666876653e-01,5.423339289870344970e+00,2.328806408843453912e+00,2.077613201223989847e+00
1.310000000000000000e+02,6.964649622934722395e-02,2.639062262042091711e-01,4.870769381158577715e+00,2.206981962128049979e+00,1.940426282926436929e+00
1.320000000000000000e+02,7.434221249868210035e-02,2.726576837330686454e-01,4.565648959195820034e+00,2.136737924780626852e+00,1.826519473369454527e+00
1.330000000000000000e+02,6.384372475929699087e-02,2.526731579715126852e-01,4.150093321041958383e+00,2.037177783366478589e+00,1.762121135670839722e+00
1.340000000000000000e+02,6.791891618586161361e-02,2.606125787176467035e-01,5.501389448552806982e+00,2.345504092631860438e+00,2.039787508296674989e+00
1.350000000000000000e+02,6.614580701431177490e-02,2.571882715333492220e-01,4.695537092731876250e+00,2.166918801600991262e+00,1.851427698961699342e+00
1.360000000000000000e+02,6.456250956394779528e-02,2.540915377653254481e-01,5.387263739874603274e+00,2.321047983104744805e+00,2.016263696396387139e+00
1.370000000000000000e+02,6.969899670809275027e-02,2.640056755225022589e-01,4.023778024920386720e+00,2.005935698102106812e+00,1.753787569678886937e+00
1.380000000000000000e+02,7.102037933452723384e-02,2.664964902855705975e-01,5.796384547463979686e+00,2.407568181270050900e+00,2.091079136525697546e+00
1.390000000000000000e+02,7.742167285558597400e-02,2.782475028739448963e-01,5.933301434968954347e+00,2.435836906479774022e+00,2.127415651939695618e+00
1.400000000000000000e+02,7.108743258075135574e-02,2.666222657257854567e-01,5.182848157989626614e+00,2.276586953751080777e+00,1.989460762973711550e+00
1.410000000000000000e+02,6.869945287726926531e-02,2.621058047378372335e-01,4.530802065443920057e+00,2.128568078649099693e+00,1.834952206786619522e+00
1.420000000000000000e+02,7.274439244998276433e-02,2.697116839330153115e-01,4.474791748200473762e+00,2.115370357218913533e+00,1.787875049826323615e+00
1.430000000000000000e+02,7.181491915494975231e-02,2.679830575893740185e-01,5.300792528341061960e+00,2.302345006366565805e+00,1.966325476385888393e+00
1.440000000000000000e+02,7.625368691810528732e-02,2.761407013066080052e-01,5.358314271123887806e+00,2.314803289941477438e+00,1.997698778892268212e+00
1.450000000000000000e+02,7.182025814069123437e-02,2.679930188282732550e-01,4.167434511320792900e+00,2.041429526415446283e+00,1.719770277069006204e+00
1.460000000000000000e+02,6.926845907940393232e-02,2.631890177788653862e-01,4.031878390200398066e+00,2.007953781888517142e+00,1.710409415485175888e+00
1.470000000000000000e+02,7.175072747348421043e-02,2.678632626424986563e-01,5.217737065421210296e+00,2.284236648296583461e+00,1.952068154843453751e+00
1.480000000000000000e+02,7.132427683729407331e-02,2.670660533225704958e-01,4.976569707605087878e+00,2.230822652656433647e+00,1.886967507038155301e+00
1.490000000000000000e+02,6.833260437051155711e-02,2.614050580430906101e-01,5.629650009516911524e+00,2.372688350693556991e+00,2.018283202378392538e+00
1.500000000000000000e+02,7.050838610973828025e-02,2.655341524356862881e-01,5.952664519668719123e+00,2.439808295679953609e+00,2.130700674018120910e+00
