epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
1.010000000000000000e+02,7.789571926660256995e-01,8.825855157807801499e-01,1.714570888807042115e+00,1.309416239706473917e+00,8.128725916116852357e-01
1.020000000000000000e+02,7.049459664479058585e-01,8.396106040587540953e-01,1.806442656405232050e+00,1.344039678136487170e+00,7.493942492355750717e-01
1.030000000000000000e+02,8.301599745443795086e-01,9.111311511217139447e-01,2.205181971967038024e+00,1.484985512376143735e+00,8.466068508671207304e-01
1.040000000000000000e+02,8.614382124881413416e-01,9.281369578290379341e-01,2.620376367695348652e+00,1.618757661818268856e+00,1.144466334405173757e+00
1.050000000000000000e+02,7.499954945266741335e-01,8.660228025442945343e-01,2.331636311932562933e+00,1.526969649971001486e+00,9.037006214853455788e-01
1.060000000000000000e+02,7.172340172015670978e-01,8.468966980698219293e-01,2.167269218952283971e+00,1.472164806994204600e+00,8.159067545705128710e-01
1.070000000000000000e+02,7.820137195687771881e-01,8.843153959808555120e-01,2.009711750664356256e+00,1.417643026528313310e+00,8.316474855249932352e-01
1.080000000000000000e+02,7.262877989162664916e-01,8.522252043422949841e-01,1.720067075754645902e+00,1.311513277002808620e+00,8.083551634828370913e-01
1.090000000000000000e+02,6.505189886631542739e-01,8.065475737135127110e-01,1.921934527480760213e+00,1.386338532783663258e+00,7.689045728407382096e-01
1.100000000000000000e+02,7.424144575985733852e-01,8.616347588152264425e-01,1.989970223254749149e+00,1.410663043839580189e+00,9.091236889058539328e-01
1.110000000000000000e+02,7.046292862889754760e-01,8.394219953569095338e-01,2.175599261525938743e+00,1.474991275067733643e+00,9.612064282585478514e-01
1.120000000000000000e+02,8.779818048147184362e-01,9.370068328538050384e-01,2.240173451640433466e+00,1.496720899713915864e+00,9.647528938075696781e-01
1.130000000000000000e+02,6.701089666884497698e-01,8.186018364800129454e-01,2.223945148615783740e+00,1.491289760112294083e+00,1.104068010103690378e+00
1.140000000000000000e+02,6.788356876558947484e-01,8.239148546153872710e-01,1.557302663571729973e+00,1.247919333759890836e+00,8.122660028582076031e-01
1.150000000000000000e+02,7.316765606672851474e-01,8.553809447651292697e-01,2.109588853202220893e+00,1.452442375174389122e+00,9.138290750871010948e-01
1.160000000000000000e+02,6.919647407379021509e-01,8.318441805638253639e-01,2.192719010645704181e+00,1.480783242289601231e+00,8.874915241587538750e-01
1.170000000000000000e+02,7.124808243368475624e-01,8.440857920477322640e-01,2.673247558990385020e+00,1.635006898759263638e+00,1.192427438333493850e+00
1.180000000000000000e+02,9.176375829403917717e-01,9.579340180515523162e-01,2.931872517812263990e+00,1.712271157793725074e+00,1.173564546820342169e+00
1.190000000000000000e+02,6.779084783407708370e-01,8.233519771888392347e-01,2.444116114597923328e+00,1.563366916177364674e+00,1.045170663450593063e+00
1.200000000000000000e+02,6.476468820273652005e-01,8.047651098471934050e-01,2.791509328875215967e+00,1.670781053542089944e+00,9.452371003066363242e-01
1.210000000000000000e+02,7.336332108380955175e-01,8.565239114222646943e-01,3.351848704370154586e+00,1.830805479664662450e+00,1.371370712916056389e+00
1.220000000000000000e+02,8.797868941932789344e-01,9.379695593105774609e-01,2.778606108569223743e+00,1.666915147381300866e+00,1.068533376816215963e+00
1.230000000000000000e+02,8.109414491243800427e-01,9.005228754031626703e-01,2.089298071360612408e+00,1.445440441997044800e+00,1.038625767714629777e+00
1.240000000000000000e+02,7.239960772821694146e-01,8.508795903546925166e-01,2.829328100008094538e+00,1.682060670727454577e+00,8.701764453320206538e-01
1.250000000000000000e+02,9.075076432420930983e-01,9.526319558161446821e-01,1.654629030358900632e+00,1.286323843500889463e+00,7.791000110050710914e-01
1.260000000000000000e+02,7.757260107688644934e-01,8.807530929658234919e-01,2.679271819759217355e+00,1.636848135826661554e+00,9.705814781781972878e-01
1.270000000000000000e+02,7.471847840886833847e-01,8.643985099991110532e-01,2.929202204693591050e+00,1.711491222499721410e+00,1.117092294187477686e+00
1.280000000000000000e+02,9.124053542382212223e-01,9.551991175866010320e-01,2.217200258577757044e+00,1.489026614462534370e+00,8.659758616417312371e-01
1.290000000000000000e+02,7.735049956574329144e-01,8.794913277897815629e-01,1.857472846753492668e+00,1.362891355447488628e+00,8.540480643601957578e-01
1.300000000000000000e+02,7.008773831754017136e-01,8.371841990717465709e-01,5.025043875920784942e+00,2.241660963642982729e+00,1.816332724723854763e+00
1.310000000000000000e+02,6.985004980887219439e-01,8.357634223204087887e-01,3.155224854306950988e+00,1.776295261015732985e+00,1.317691379244781968e+00
1.320000000000000000e+02,6.575024684779280371e-01,8.108652591386117381e-01,2.107785815735718771e+00,1.451821550926875704e+00,9.344636205504064375e-01
1.330000000000000000e+02,8.663192685001970261e-01,9.307627348042019078e-01,2.249759071099284302e+00,1.499919688216433844e+00,1.100088677882662180e+00
1.340000000000000000e+02,7.381539028760207843e-01,8.591588344863950732e-01,2.081291473118415336e+00,1.442668178452139793e+00,1.043548823132062875e+00
1.350000000000000000e+02,8.050155414615076666e-01,8.972265831224059962e-01,1.849659938938634784e+00,1.360022036195970951e+00,9.022961829415884205e-01
1.360000000000000000e+02,7.608580118416242710e-01,8.722717534356047020e-01,2.318890156731328478e+00,1.522790253689367601e+00,1.015132755193020042e+00
1.370000000000000000e+02,6.881647317426284882e-01,8.295569490653601497e-01,2.516084433574073742e+00,1.586217019696256392e+00,1.061879237249842900e+00
1.380000000000000000e+02,7.177702101952045943e-01,8.472132023258399647e-01,2.144019973387412126e+00,1.464247237794018108e+00,9.656680054377828615e-01
1.390000000000000000e+02,8.866362826095337546e-01,9.416136588907011440e-01,2.247181054405966716e+00,1.499060056971023069e+00,1.018838203767510109e+00
1.400000000000000000e+02,8.537454403276211190e-01,9.239834632327685870e-01,2.504086239014682747e+00,1.582430484733747367e+00,1.008364628578909405e+00
1.410000000000000000e+02,7.805231471167710655e-01,8.834722107212943376e-01,2.303241265294019513e+00,1.517643326112568358e+00,1.001338776584551393e+00
1.420000000000000000e+02,6.987796888612557433e-01,8.359304330273278349e-01,2.286203436652211707e+00,1.512019654849834138e+00,1.040668085323804171e+00
1.430000000000000000e+02,7.677556243756703536e-01,8.762166537881315165e-01,2.788000051399254442e+00,1.669730532570826043e+00,1.059115701008523480e+00
1.440000000000000000e+02,6.794353308419551762e-01,8.242786730481113100e-01,2.212394474478672102e+00,1.487412005625432743e+00,8.636416002394105007e-01
1.450000000000000000e+02,7.541948546718874047e-01,8.684439271892500090e-01,2.288366185780329687e+00,1.512734671308993750e+00,8.531082504021647583e-01
1.460000000000000000e+02,8.511886482815501642e-01,9.225988555605031394e-01,2.064348562291152156e+00,1.436784104272855744e+00,1.008136759839655783e+00
1.470000000000000000e+02,8.020901062685591443e-01,8.955948337661172598e-01,2.064194705751207337e+00,1.436730561292272057e+00,9.901161287416619938e-01
1.480000000000000000e+02,7.282133988102187372e-01,8.533542047767848082e-01,2.824555948726020116e+00,1.680641528918650707e+00,1.161446705506117727e+00
1.490000000000000000e+02,8.698664505677556891e-01,9.326663125511479580e-01,1.083959516764416264e+00,1.041133765067878469e+00,7.195134229737806253e-01
1.500000000000000000e+02,6.888180771640005640e-01,8.299506474267012157e-01,4.537387468277739977e+00,2.130114426099626090e+00,1.876598346731592315e+00
