epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
5.500000000000000000e+01,1.523551398442337224e+00,1.234322242545413006e+00,3.602811946052294712e+00,1.898107464305510472e+00,1.541886964583129682e+00
5.600000000000000000e+01,1.933664162983639301e+00,1.390562534726014876e+00,8.352836520421517363e+00,2.890127422869364970e+00,2.169519224905700483e+00
5.700000000000000000e+01,1.800462467650677301e+00,1.341813126948263823e+00,9.428035365696711523e+00,3.070510603417078599e+00,2.350261582511645297e+00
5.800000000000000000e+01,1.772054084010293185e+00,1.331185217770349594e+00,2.730592973613836350e+00,1.652450596421519702e+00,1.321186115131708805e+00
5.900000000000000000e+01,1.643024810472645036e+00,1.281805293510931421e+00,1.097804234978134375e+01,3.313312896449917666e+00,2.511741513505988177e+00
6.000000000000000000e+01,1.598065268571159381e+00,1.264146062989225605e+00,2.756242245101539812e+00,1.660193436049407945e+00,1.314594484493516235e+00
6.100000000000000000e+01,1.547358235621745681e+00,1.243928549242980353e+00,2.830868335795815760e+00,1.682518450358216899e+00,1.495255921594228932e+00
6.200000000000000000e+01,1.483993675923772626e+00,1.218192790950501703e+00,2.239530558493767032e+00,1.496506117091997323e+00,1.219211044053905013e+00
6.300000000000000000e+01,1.356756713755075117e+00,1.164799001439765558e+00,2.469887978683067420e+00,1.571587725417536996e+00,1.294745717816639718e+00
6.400000000000000000e+01,1.479494183783973238e+00,1.216344599109961511e+00,5.497037190545224661e+00,2.344576121721200224e+00,1.807425980903322182e+00
6.500000000000000000e+01,1.581483204231223905e+00,1.257570357567012520e+00,2.210033209195073844e+00,1.486618044150908924e+00,1.210289261513650683e+00
6.600000000000000000e+01,1.422142918611165818e+00,1.192536338486658298e+00,2.346475485267989214e+00,1.531820970370881607e+00,1.318694458945932402e+00
6.700000000000000000e+01,1.507876365995083789e+00,1.227956174297390790e+00,2.523577087637602911e+00,1.588577063801943190e+00,1.311846660182381274e+00
6.800000000000000000e+01,1.698527012180365725e+00,1.303275493585437594e+00,3.201027265990060044e+00,1.789141488532994817e+00,1.502652100588325101e+00
6.900000000000000000e+01,1.511796274037853438e+00,1.229551249048958184e+00,4.057084560394287109e+00,2.014220583847332158e+00,1.839150349056076772e+00
7.000000000000000000e+01,1.430725194946122381e+00,1.196129255116737955e+00,3.109613034338761572e+00,1.763409491394089645e+00,1.475073207287491917e+00
7.100000000000000000e+01,1.432383526542383878e+00,1.196822261884522121e+00,5.997368067776391420e+00,2.448952442938896912e+00,1.882571867117458941e+00
7.200000000000000000e+01,1.440637362359666662e+00,1.200265538270455679e+00,2.705761542014025967e+00,1.644919919635611238e+00,1.318871984909555373e+00
